timestamp,lat,lon,gps_accuracy,gps_timestamp,model,dtype,device,label,confidence,rank,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_norm_xmin,bbox_norm_ymin,bbox_norm_xmax,bbox_norm_ymax,frame_w,frame_h,inference_ms
1787759953076,39.99981292,-83.01159373,17.309851035008453,1787759948110,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.096,1,,,,,,,,,480,640,60.99999999994179
1787759953076,39.99981292,-83.01159373,17.309851035008453,1787759948110,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.085,2,,,,,,,,,480,640,60.99999999994179
1787759953076,39.99981292,-83.01159373,17.309851035008453,1787759948110,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.034,3,,,,,,,,,480,640,60.99999999994179
1787759953852,39.99981292,-83.01159373,17.309851035008453,1787759948110,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.221,1,,,,,,,,,480,640,71
1787759953852,39.99981292,-83.01159373,17.309851035008453,1787759948110,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.052,2,,,,,,,,,480,640,71
1787759953852,39.99981292,-83.01159373,17.309851035008453,1787759948110,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.049,3,,,,,,,,,480,640,71
1787759954635,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.107,1,,,,,,,,,480,640,71.99999999994179
1787759954635,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.078,2,,,,,,,,,480,640,71.99999999994179
1787759954635,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.058,3,,,,,,,,,480,640,71.99999999994179
1787759955421,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.098,1,,,,,,,,,480,640,75
1787759955421,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.068,2,,,,,,,,,480,640,75
1787759955421,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golfcart, golf cart",0.062,3,,,,,,,,,480,640,75
1787759956198,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golfcart, golf cart",0.095,1,,,,,,,,,480,640,69.99999999994179
1787759956198,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.077,2,,,,,,,,,480,640,69.99999999994179
1787759956198,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.060,3,,,,,,,,,480,640,69.99999999994179
1787759956988,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.096,1,,,,,,,,,480,640,77
1787759956988,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golfcart, golf cart",0.093,2,,,,,,,,,480,640,77
1787759956988,39.99981168,-83.01159451,17.31166951040393,1787759951114,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"patio, terrace",0.059,3,,,,,,,,,480,640,77
1787759957764,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.086,1,,,,,,,,,480,640,69.99999999994179
1787759957764,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"crutch",0.085,2,,,,,,,,,480,640,69.99999999994179
1787759957764,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golfcart, golf cart",0.047,3,,,,,,,,,480,640,69.99999999994179
1787759958547,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.070,1,,,,,,,,,480,640,72
1787759958547,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"crutch",0.053,2,,,,,,,,,480,640,72
1787759958547,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.047,3,,,,,,,,,480,640,72
1787759959324,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.052,1,,,,,,,,,480,640,67
1787759959324,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"crutch",0.049,2,,,,,,,,,480,640,67
1787759959324,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.049,3,,,,,,,,,480,640,67
1787759960116,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"crutch",0.240,1,,,,,,,,,480,640,76.00000000005821
1787759960116,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"academic gown, academic robe, judge's robe",0.074,2,,,,,,,,,480,640,76.00000000005821
1787759960116,39.99980783,-83.01159703,15.485973202314137,1787759954117,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.023,3,,,,,,,,,480,640,76.00000000005821
1787759960881,39.99980105,-83.01160145,17.24221352750192,1787759960064,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"crutch",0.102,1,,,,,,,,,480,640,59
1787759960881,39.99980105,-83.01160145,17.24221352750192,1787759960064,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"academic gown, academic robe, judge's robe",0.081,2,,,,,,,,,480,640,59
1787759960881,39.99980105,-83.01160145,17.24221352750192,1787759960064,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"croquet ball",0.065,3,,,,,,,,,480,640,59
1787759961641,39.99980105,-83.01160145,17.24221352750192,1787759960064,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.127,1,,,,,,,,,480,640,53
1787759961641,39.99980105,-83.01160145,17.24221352750192,1787759960064,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"bow",0.118,2,,,,,,,,,480,640,53
1787759961641,39.99980105,-83.01160145,17.24221352750192,1787759960064,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"crutch",0.046,3,,,,,,,,,480,640,53
1787759962410,39.99980105,-83.01160145,17.24221352750192,1787759960064,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"bow",0.034,1,,,,,,,,,480,640,48
1787759962410,39.99980105,-83.01160145,17.24221352750192,1787759960064,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.034,2,,,,,,,,,480,640,48
1787759962410,39.99980105,-83.01160145,17.24221352750192,1787759960064,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"soccer ball",0.026,3,,,,,,,,,480,640,48
1787759963174,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.048,1,,,,,,,,,480,640,55
1787759963174,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"patio, terrace",0.030,2,,,,,,,,,480,640,55
1787759963174,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"swing",0.028,3,,,,,,,,,480,640,55
1787759963941,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"croquet ball",0.061,1,,,,,,,,,480,640,55
1787759963941,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"soccer ball",0.051,2,,,,,,,,,480,640,55
1787759963941,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.037,3,,,,,,,,,480,640,55
1787759964705,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"croquet ball",0.097,1,,,,,,,,,480,640,55.00000000005821
1787759964705,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.075,2,,,,,,,,,480,640,55.00000000005821
1787759964705,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"football helmet",0.044,3,,,,,,,,,480,640,55.00000000005821
1787759965476,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.146,1,,,,,,,,,480,640,58
1787759965476,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"obelisk",0.046,2,,,,,,,,,480,640,58
1787759965476,39.99980221,-83.01160074,17.241251220161374,1787759960118,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"goose",0.034,3,,,,,,,,,480,640,58
1787759966234,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.067,1,,,,,,,,,480,640,51
1787759966234,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.063,2,,,,,,,,,480,640,51
1787759966234,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"mobile home, manufactured home",0.062,3,,,,,,,,,480,640,51
1787759967006,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.206,1,,,,,,,,,480,640,58
1787759967006,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.190,2,,,,,,,,,480,640,58
1787759967006,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.039,3,,,,,,,,,480,640,58
1787759967777,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.384,1,,,,,,,,,480,640,63.00000000005821
1787759967777,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.226,2,,,,,,,,,480,640,63.00000000005821
1787759967777,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.033,3,,,,,,,,,480,640,63.00000000005821
1787759968557,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.128,1,,,,,,,,,480,640,60.99999999994179
1787759968557,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"lakeside, lakeshore",0.087,2,,,,,,,,,480,640,60.99999999994179
1787759968557,39.99979955,-83.01160246,17.05797399285612,1787759963135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.071,3,,,,,,,,,480,640,60.99999999994179
1787759969324,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.169,1,,,,,,,,,480,640,62
1787759969324,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.043,2,,,,,,,,,480,640,62
1787759969324,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golfcart, golf cart",0.040,3,,,,,,,,,480,640,62
1787759970086,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.248,1,,,,,,,,,480,640,57.99999999994179
1787759970086,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.182,2,,,,,,,,,480,640,57.99999999994179
1787759970086,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"mailbox, letter box",0.039,3,,,,,,,,,480,640,57.99999999994179
1787759970853,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.195,1,,,,,,,,,480,640,54
1787759970853,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.159,2,,,,,,,,,480,640,54
1787759970853,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"croquet ball",0.068,3,,,,,,,,,480,640,54
1787759971616,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.288,1,,,,,,,,,480,640,56
1787759971616,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"swing",0.130,2,,,,,,,,,480,640,56
1787759971616,39.99979740,-83.01160383,17.347594593950703,1787759966135,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"patio, terrace",0.032,3,,,,,,,,,480,640,56
1787759972380,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.735,1,,,,,,,,,480,640,54.99999999994179
1787759972380,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.012,2,,,,,,,,,480,640,54.99999999994179
1787759972380,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"ballplayer, baseball player",0.012,3,,,,,,,,,480,640,54.99999999994179
1787759973143,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.274,1,,,,,,,,,480,640,52
1787759973143,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"patio, terrace",0.059,2,,,,,,,,,480,640,52
1787759973143,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"obelisk",0.039,3,,,,,,,,,480,640,52
1787759973919,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"swing",0.260,1,,,,,,,,,480,640,63.00000000005821
1787759973919,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.112,2,,,,,,,,,480,640,63.00000000005821
1787759973919,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"patio, terrace",0.055,3,,,,,,,,,480,640,63.00000000005821
1787759974694,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.130,1,,,,,,,,,480,640,54.00000000005821
1787759974694,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"patio, terrace",0.076,2,,,,,,,,,480,640,54.00000000005821
1787759974694,39.99979168,-83.01159817,15.854861471947183,1787759969137,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.062,3,,,,,,,,,480,640,54.00000000005821
1787759975458,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.133,1,,,,,,,,,480,640,52
1787759975458,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"flagpole, flagstaff",0.127,2,,,,,,,,,480,640,52
1787759975458,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"patio, terrace",0.049,3,,,,,,,,,480,640,52
1787759976239,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"safety pin",0.109,1,,,,,,,,,480,640,69
1787759976239,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"swing",0.103,2,,,,,,,,,480,640,69
1787759976239,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"flagpole, flagstaff",0.061,3,,,,,,,,,480,640,69
1787759977031,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"sundial",0.311,1,,,,,,,,,480,640,80
1787759977031,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"park bench",0.075,2,,,,,,,,,480,640,80
1787759977031,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golfcart, golf cart",0.073,3,,,,,,,,,480,640,80
1787759977802,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"swing",0.147,1,,,,,,,,,480,640,67
1787759977802,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"sundial",0.077,2,,,,,,,,,480,640,67
1787759977802,39.99978665,-83.01159192,14.979324444607856,1787759972153,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"safety pin",0.038,3,,,,,,,,,480,640,67
1787759978587,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"sundial",0.420,1,,,,,,,,,480,640,70.00000000005821
1787759978587,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"rifle",0.038,2,,,,,,,,,480,640,70.00000000005821
1787759978587,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.033,3,,,,,,,,,480,640,70.00000000005821
1787759979370,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"sundial",0.508,1,,,,,,,,,480,640,69
1787759979370,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"pole",0.028,2,,,,,,,,,480,640,69
1787759979370,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.026,3,,,,,,,,,480,640,69
1787759980157,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"sundial",0.185,1,,,,,,,,,480,640,74
1787759980157,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"unicycle, monocycle",0.096,2,,,,,,,,,480,640,74
1787759980157,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"pole",0.045,3,,,,,,,,,480,640,74
1787759980938,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"pedestal, plinth, footstall",0.059,1,,,,,,,,,480,640,73
1787759980938,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"sundial",0.057,2,,,,,,,,,480,640,73
1787759980938,39.99969354,-83.01151266,15.007957525218709,1787759977020,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"obelisk",0.046,3,,,,,,,,,480,640,73
1787759981716,39.99962628,-83.01145546,19.63441409306225,1787759979292,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"pole",0.092,1,,,,,,,,,480,640,69
1787759981716,39.99962628,-83.01145546,19.63441409306225,1787759979292,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"sundial",0.060,2,,,,,,,,,480,640,69
1787759981716,39.99962628,-83.01145546,19.63441409306225,1787759979292,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"plunger, plumber's helper",0.047,3,,,,,,,,,480,640,69
1787759982498,39.99962628,-83.01145546,19.63441409306225,1787759979292,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"worm fence, snake fence, snake-rail fence, Virginia fence",0.036,1,,,,,,,,,480,640,69
1787759982498,39.99962628,-83.01145546,19.63441409306225,1787759979292,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"sundial",0.027,2,,,,,,,,,480,640,69
1787759982498,39.99962628,-83.01145546,19.63441409306225,1787759979292,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"stone wall",0.016,3,,,,,,,,,480,640,69
1787759983291,39.99962628,-83.01145546,19.63441409306225,1787759979292,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"worm fence, snake fence, snake-rail fence, Virginia fence",0.038,1,,,,,,,,,480,640,80
1787759983291,39.99962628,-83.01145546,19.63441409306225,1787759979292,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"sandbar, sand bar",0.020,2,,,,,,,,,480,640,80
