timestamp,lat,lon,gps_accuracy,gps_timestamp,model,dtype,device,label,confidence,rank,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_norm_xmin,bbox_norm_ymin,bbox_norm_xmax,bbox_norm_ymax,frame_w,frame_h,inference_ms
1788567617737,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"megalith, megalithic structure",0.034,3,,,,,,,,,480,640,65.00000000011642
1788567618511,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golf ball",0.285,1,,,,,,,,,480,640,56
1788567618511,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"stone wall",0.036,2,,,,,,,,,480,640,56
1788567618511,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.031,3,,,,,,,,,480,640,56
1788567619258,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golf ball",0.289,1,,,,,,,,,480,640,40
1788567619258,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"worm fence, snake fence, snake-rail fence, Virginia fence",0.046,2,,,,,,,,,480,640,40
1788567619258,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"balloon",0.044,3,,,,,,,,,480,640,40
1788567620010,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golf ball",0.302,1,,,,,,,,,480,640,43
1788567620010,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"megalith, megalithic structure",0.081,2,,,,,,,,,480,640,43
1788567620010,40.02479106,-83.02099382,62.42731517837171,1788567614450,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"balloon",0.040,3,,,,,,,,,480,640,43
1788567620773,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golf ball",0.523,1,,,,,,,,,480,640,55
1788567620773,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"rapeseed",0.029,2,,,,,,,,,480,640,55
1788567620773,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"megalith, megalithic structure",0.024,3,,,,,,,,,480,640,55
1788567621539,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golf ball",0.448,1,,,,,,,,,480,640,56
1788567621539,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"stone wall",0.048,2,,,,,,,,,480,640,56
1788567621539,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"megalith, megalithic structure",0.036,3,,,,,,,,,480,640,56
1788567622305,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golf ball",0.331,1,,,,,,,,,480,640,55.000000000116415
1788567622305,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"stone wall",0.048,2,,,,,,,,,480,640,55.000000000116415
1788567622305,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"megalith, megalithic structure",0.042,3,,,,,,,,,480,640,55.000000000116415
1788567623067,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"golf ball",0.356,1,,,,,,,,,480,640,51
1788567623067,40.02477366,-83.02065531,57.46007980638379,1788567618149,onnx-community/mobilenetv4_conv_small.e2400_r224_in1k,fp16,webgpu,"maze, labyrinth",0.029,2,,,,,,,,,480,640,51
